"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WDR75",1297.40862054215,0.107960627615382,0.200588300680419,0.538219962226944,0.590425200093094,0.866185406030526
"VPS25",995.500338385506,0.126114155028577,0.234366850215662,0.53810577269152,0.590504027336867,0.866185406030526
"RSAD2",281.780827548624,0.21297606235759,0.395793043399527,0.538099559629209,0.59050831647284,0.866185406030526
"ZNF878",68.7421256947666,-0.201309208430167,0.374001754919921,-0.538257389923933,0.590399364084453,0.866185406030526
"NDE1",791.042356691858,0.119580288718625,0.222474743645689,0.537500512458473,0.590921931039388,0.866197330985949
"TIPIN",217.167242936293,0.144286535210908,0.268402038188275,0.537576153239553,0.590869697203209,0.866197330985949
"PDRG1",435.368884532411,-0.123913050085306,0.230594161200112,-0.53736421356208,0.591016057774133,0.866197330985949
"AADAT",94.4854489400784,-0.199044895156718,0.370317774383697,-0.53749754650038,0.590923979228737,0.866197330985949
"C3orf14",149.580579373962,0.15485755957272,0.288190822755634,0.537343826885244,0.59103013721399,0.866197330985949
"DYNC2I1",569.219534005726,-0.113863597798357,0.211674031789014,-0.537919539945507,0.590632597793055,0.866197330985949
"PRKCSH",6014.53211365085,-0.0993408768032187,0.184733509775996,-0.537752338077036,0.590748040778265,0.866197330985949
"CDK2AP2",1646.53661530242,-0.118499198843837,0.220261258165379,-0.537993834371292,0.590581305224748,0.866197330985949
"FAM200B",637.272643752699,-0.111877364504419,0.208167685180097,-0.537438673094854,0.590964635867275,0.866197330985949
"POLDIP3",2779.76056475154,-0.099845146731538,0.185978253066184,-0.536864633823644,0.591361121775054,0.866360525828375
"FAM32A",1881.98197689709,0.109601295845011,0.204084079221991,0.53703991150526,0.591240045436557,0.866360525828375
"PRPF3",2058.24679625705,-0.110708407163352,0.206274771075871,-0.536703575458737,0.591472385899392,0.866360525828375
"YPEL5",2785.03378101539,-0.107376992900867,0.200073868565323,-0.536686743105628,0.59148401476725,0.866360525828375
"CHEK2",478.616997841401,-0.149194488447454,0.277875892322463,-0.536910514980263,0.591329427406559,0.866360525828375
"HOXC6",52.4416972077644,0.234718542798202,0.437252342523135,0.536803396967012,0.591403424965523,0.866360525828375
"PLEKHG6",426.482632917336,0.118425267457196,0.220718414540449,0.536544572883808,0.59158223925491,0.866420774264863
"TMBIM4",575.656803255961,-0.126783591651927,0.236446143010209,-0.536204947299366,0.591816914703766,0.866644607540974
"PCYT2",811.151887959834,-0.117273200733303,0.218728764494399,-0.536158108899783,0.591849282587945,0.866644607540974
"TUBGCP3",1100.01035038166,0.113334491488407,0.21146909313478,0.53593879752524,0.592000849500642,0.866782912881982
"PFN1",25200.5690687235,0.11725415604078,0.218949849849916,0.535529739441036,0.592283598676512,0.867113244599147
"TRAPPC14",1315.13834681274,-0.115772357600793,0.216224903559365,-0.535425641057147,0.592355563462765,0.867134950430301
"TNFRSF10A",409.531496861807,0.131318803989717,0.245391563894674,0.535139847130529,0.59255315774556,0.867296384197431
"CLDN3",1667.52184504333,-0.225378086574393,0.421188076109754,-0.535100823974096,0.592580140204479,0.867296384197431
"IRAK1BP1",111.704211768668,-0.184930356407531,0.345786468479977,-0.534810853705341,0.592780657031053,0.86750619586338
"AKR7A2",1101.22288705468,-0.117577870915691,0.220216515790787,-0.53391940424393,0.593397296376952,0.867739195395704
"ISM1",9.33170599716405,0.52636932912483,0.985809136562141,0.533946490859744,0.593378555516789,0.867739195395704
"GLP1R",4.3235452805994,0.663871405549527,1.2425385570581,0.534286362204601,0.593143426207786,0.867739195395704
"OPTN",2210.30310787567,-0.100148982652481,0.187477658920732,-0.534191557698216,0.593209009433505,0.867739195395704
"SIN3B",2459.02678011174,-0.107920166549088,0.202123542674388,-0.533931699005212,0.593388789765665,0.867739195395704
"MBD2",3648.92028410859,-0.105466067413805,0.197451113799104,-0.534137617076759,0.593246325597468,0.867739195395704
"DIS3L",904.446230795768,-0.124912824931063,0.233826909548457,-0.53421064826235,0.593195802823969,0.867739195395704
"DPAGT1",1219.12394323639,0.111151378133276,0.208013814987733,0.534346135326784,0.593102078465557,0.867739195395704
"AASDHPPT",905.185688852974,-0.106701946667421,0.199896741589871,-0.533785322455842,0.593490069729243,0.867791241758453
"NDUFB7",1455.95375970022,-0.133619710793034,0.250364967373677,-0.533699711244354,0.593549308981075,0.867794249816647
"ZNF461",200.444744857427,-0.165596351182819,0.31038541539364,-0.533518467589092,0.593674730674103,0.867894009508736
"RUNDC3B",69.1841699959373,-0.240279828435538,0.450457771200205,-0.53341255007175,0.593748031844457,0.867917562249227
"LRIG3",864.106134025882,-0.129460548022518,0.242859790894134,-0.533067032405342,0.593987179240358,0.868183514605766
"ARHGAP15",1117.73418127107,0.129188419818865,0.242522669924155,0.532685954097677,0.594250990744965,0.868485461820646
"SYNRG",2387.45613523542,-0.132562506357333,0.248978748167691,-0.532424985396946,0.594431684106731,0.868665887145281
"MAX",2430.34021534317,-0.108321229406224,0.203549017518345,-0.532162870284851,0.594613196511808,0.868763826924348
"ZNF480",572.139131584343,0.115310092451007,0.216674366448848,0.532181514319689,0.594600284845428,0.868763826924348
"ZZEF1",2574.48593799621,0.12755867344504,0.23986503620324,0.531793526326854,0.594869006922509,0.868916682367426
"NAT10",1769.81942501314,0.107480447676753,0.202139697034937,0.531713707170426,0.594924296876258,0.868916682367426
"CASK",959.259522149084,-0.138517341779246,0.260602632687169,-0.531527023925059,0.595053619707428,0.868916682367426
"R3HCC1L",610.937965206552,-0.115019918206922,0.216383008594089,-0.531557070743421,0.595032804227223,0.868916682367426
"THAP6",410.901449259751,0.138695999366325,0.260944233599458,0.531515862424534,0.595061352124714,0.868916682367426
"CSKMT",115.989853556025,-0.178953463193289,0.336438874351174,-0.531904832752762,0.594791909961487,0.868916682367426
"SPHK2",631.079311129744,-0.121739462072398,0.229131359605102,-0.531308600805278,0.595204946289777,0.868934512265269
"MED25",1423.34955955891,-0.100971706248025,0.190093846184428,-0.531167674676129,0.595302591198076,0.868934512265269
"AGBL3",98.3105907705236,-0.212286813242023,0.399630519268803,-0.531207710638417,0.595274850333756,0.868934512265269
"URAD",228.246331469951,-0.24730164252321,0.465538593751577,-0.531216199564276,0.595268968444275,0.868934512265269
"C9orf43",14.5292633939099,-0.423018050888863,0.796849686360864,-0.530863044974952,0.595513688026964,0.869075462015309
"FAM71F2",115.223583274351,0.207222758344182,0.390345799788403,0.530869701829795,0.595509074714114,0.869075462015309
"B4GALT3",1219.58220269654,-0.107024954808984,0.201638299473853,-0.530776916331129,0.595573378101934,0.869078998661053
"CDH23",354.595394902607,-0.147228982360637,0.277591309140863,-0.530380373997682,0.595848230603686,0.869312896331622
"TNR",21.0649268631915,0.33709351581479,0.635518704637875,0.530422650591958,0.595818924981787,0.869312896331622
"TIMMDC1",1518.2254572093,0.106987944638012,0.201866732076606,0.529992948998705,0.596116819507992,0.86937044520981
"DPM2",849.388569079138,0.112642735776552,0.212452722440175,0.530201423087298,0.595972284479351,0.86937044520981
"MRPL38",216.265950843498,-0.161726001930327,0.305144991374074,-0.529997235747085,0.596113847345675,0.86937044520981
"ASCL5",5.47501597603449,0.597318294842831,1.12701525150395,0.530000187704415,0.596111800647635,0.86937044520981
"PTPRH",838.367734353209,-0.281751343835123,0.532166158074081,-0.529442429888414,0.596498571015488,0.869760022456865
"STAT6",9894.01861293542,-0.0949240937024352,0.179289888240508,-0.529444770332499,0.596496947824308,0.869760022456865
"LRRFIP2",1735.19998713272,0.116519418181508,0.220296747635903,0.528920283353825,0.596860750698711,0.869824650213525
"ODAD1",13.0657602659469,-0.423237515601646,0.800129719690922,-0.528961123660218,0.596832418780843,0.869824650213525
"A1BG",9.93334581803361,-0.504077890919754,0.952531342963263,-0.529198219715901,0.596667951548738,0.869824650213525
"STK17A",3157.14520367691,-0.138266594998173,0.261323621369121,-0.529101021460555,0.596735372899779,0.869824650213525
"TK2",553.811842060831,0.111708992240754,0.211057670838305,0.529281839399887,0.596609951718161,0.869824650213525
"KCNG3",21.2909875994438,-0.342420065798104,0.647440412080395,-0.528882750302564,0.596886788832607,0.869824650213525
"TNNT1",13.0271559793045,0.459144331027894,0.869184454514947,0.528247288182486,0.597327711996095,0.870153037100856
"UBIAD1",607.374709147306,-0.124372680171858,0.23545289304655,-0.528227445254917,0.59734148263816,0.870153037100856
"SLX4IP",389.897064921524,-0.127960511799176,0.242150889941915,-0.528432961075923,0.597198865274818,0.870153037100856
"PWWP3A",1144.18180143727,-0.102479811837373,0.193979432227006,-0.528302463105704,0.597289422330358,0.870153037100856
"FOXD1",6.58323509718556,-0.585424154302335,1.10882247444001,-0.527969235650632,0.597520688711533,0.870330547258491
"PHLDA3",573.185800473989,-0.116866597546071,0.221390937360001,-0.527874351767325,0.597586547428792,0.870342940861741
"CDC42SE2",4094.3418072253,0.104289066281218,0.197646875907145,0.527653502250209,0.59773985141928,0.870482677779388
"FGFR1",2596.53750902168,-0.117327487803314,0.222673517116807,-0.526903644952839,0.598260502549419,0.870548089038362
"PEX5L",14.8068329289367,-0.411601476001624,0.78162444213029,-0.526597498511968,0.598473129476623,0.870548089038362
"PROC",21.4629230738067,-0.33380482866152,0.633324334823363,-0.527067744451379,0.598146545157025,0.870548089038362
"CHTF18",1088.60796272127,-0.140249446596258,0.266175278798957,-0.526906357453985,0.598258618797766,0.870548089038362
"FBXL8",196.241452103276,-0.147164427193545,0.279362982631004,-0.526785710145166,0.598342407381121,0.870548089038362
"EML3",3304.21811890707,-0.11972185531406,0.227297649915674,-0.526718403637154,0.598389153522547,0.870548089038362
"SCAF4",1578.54210822431,-0.108503409968978,0.20600525660231,-0.526702142258643,0.598400447726519,0.870548089038362
"PRPF18",214.752603706397,0.14493465387507,0.274935521555529,0.527158706357983,0.598083381740504,0.870548089038362
"PAQR8",1326.71953717402,0.121188739947775,0.229950279166832,0.52702149519832,0.598178661529479,0.870548089038362
"GPC5",8.11676399681978,-0.534174622951077,1.01400463041206,-0.526797025309445,0.59833454886443,0.870548089038362
"FAM185A",125.620304498636,0.164421573543989,0.31210623034919,0.526812852662476,0.598323556657364,0.870548089038362
"ZNF280B",64.9907890591375,-0.239814982065282,0.455399291240362,-0.526603766580537,0.598468775790816,0.870548089038362
"AURKA",611.13739732938,-0.165193279674364,0.313807138861005,-0.526416576353073,0.598598800892922,0.870647441283398
"EIF6",1440.14156512755,0.126589687027971,0.240515813190382,0.526325838408671,0.598661833422988,0.87065567647602
"SENP1",671.037721741275,-0.108541392099502,0.206258575492248,-0.526239414969594,0.598721871613616,0.870659555730953
"VPS13D",1524.41618424426,0.102220338923991,0.194368837056418,0.525909093618337,0.598951370357421,0.870909839661227
"CRYAB",2065.12532958988,-0.173161190442052,0.329377118277863,-0.525723193363945,0.599080546588068,0.870939455004666
"EPX",10.5351133680914,-0.484579024574223,0.92175302353849,-0.52571460271862,0.599086516262105,0.870939455004666
"ZDHHC7",2456.09154221505,0.105937918508699,0.201561279835484,0.525586653325312,0.599175432001815,0.870985283147465
"JTB",535.394275371517,-0.121118754470441,0.230668749342538,-0.525076564622033,0.599529966844649,0.87141718004352
"BIRC6",2332.11940838607,0.0994241835617309,0.189415686328697,0.524899418251971,0.599653113848028,0.871452262012363
"DUSP7",689.340515820802,0.128604584387296,0.245057248244058,0.524794044284771,0.5997263721967,0.871452262012363
"H2BC8",100.820374739458,0.244450773687345,0.465801008564901,0.524796574486775,0.599724613095966,0.871452262012363
"GAN",53.3456245498541,0.222672723929965,0.424388721325456,0.524690484786001,0.599798373033403,0.871473442714688
"ZNF221",23.5028761679809,0.314274178032332,0.599070287861137,0.52460317996138,0.59985907567548,0.871476655097117
"STK19",560.044236655066,-0.11354590033754,0.216474947961514,-0.524522127880251,0.599915433302556,0.871476655097117
"IRF2BPL",1682.44253106739,0.100125269662863,0.19093742413664,0.524387872705411,0.600008789700246,0.871528846907632
"PIPOX",35.1768041950689,-0.284453612768468,0.54254401680018,-0.524295916939828,0.600072736346815,0.87153831436494
"ANKRD6",168.019460896318,-0.153201437281126,0.292441364590045,-0.523870614185819,0.600368534789337,0.871884486503634
"ELAC2",2024.87111840271,0.108186982256642,0.206604071619471,0.523643998923236,0.600526172824595,0.872029968307919
"LPIN1",1868.29388728831,-0.113057625387281,0.215956961009849,-0.523519245958108,0.600612961425939,0.87207255095676
"MFSD3",486.470179138259,-0.143482080483338,0.274128470293527,-0.523411816108349,0.600687703161126,0.872097635432244
"FECH",661.345536104245,0.114664702624461,0.219125669219314,0.523282840540684,0.600777440363233,0.872144483925045
"LSP1",6945.84067426707,-0.0956139123869039,0.18278399734876,-0.523097830082292,0.600906175480416,0.872164510242042
"CYP11A1",12.3074206208576,0.457708108833753,0.874893255522173,0.523158803596645,0.600863747137316,0.872164510242042
"FBXO7",2459.5479910217,-0.0981024190766515,0.187622457351989,-0.52287141135033,0.601063740511734,0.872309775844514
"NRL",55.771335385987,-0.23378259081639,0.447261879310617,-0.522697331542606,0.601184895516399,0.872402177697157
"PLCH1",79.7338279244953,-0.253559059805128,0.485255121205273,-0.522527323720645,0.601303227165944,0.872490465194604
"SRRT",5108.60963203861,-0.105832062521229,0.202660502083796,-0.522213561266462,0.601521644888769,0.8725946448818
"TBP",549.611332625751,-0.119116572042007,0.228101773866592,-0.522208004009971,0.601525513753628,0.8725946448818
"MFSD4B",464.557279791358,-0.130357533102739,0.249642716057436,-0.522176393373107,0.601547520740208,0.8725946448818
"ASNS",44.0885016271959,-0.25297254189495,0.485007131288429,-0.521585200660708,0.601959169679234,0.872604339262738
"CDH19",284.866685391643,-0.160851882802498,0.308694843103018,-0.521070845193286,0.602317419935801,0.872604339262738
"YTHDC1",2856.75441275427,-0.0988872808125915,0.189858948862747,-0.520846035464355,0.602474030805664,0.872604339262738
"AAK1",1718.72731355621,0.117822112603061,0.226112011176604,0.521078522056205,0.602312072269694,0.872604339262738
"TSPAN1",5532.3706153524,0.43388607804858,0.83333530125204,0.520662064113557,0.602602205777693,0.872604339262738
"ILKAP",993.45171729614,-0.10789027849018,0.207144762206283,-0.520844830161519,0.602474870514154,0.872604339262738
"CEP55",521.590231092056,0.154213617015707,0.295836249005718,0.521280328337066,0.602171502649827,0.872604339262738
"SNRNP200",5836.77046259451,0.094597423394477,0.181423013123003,0.521419095439347,0.60207485200374,0.872604339262738
"SLC39A4",918.732528071881,-0.220242232399457,0.423041484808525,-0.520616157772664,0.602634191171616,0.872604339262738
"KRTCAP3",414.197165133582,-0.180319253543305,0.345482515314874,-0.52193452794264,0.601715916882345,0.872604339262738
"CAPN13",29.3104577427628,-0.38090098786787,0.731733179305387,-0.5205462846846,0.602682876942681,0.872604339262738
"MOCS2",933.228569048719,-0.107297912897115,0.206137704279293,-0.520515707071904,0.602704183193992,0.872604339262738
"PPP1R14D",338.821871751162,0.258344396922779,0.496253011932517,0.520590083507463,0.60265235884202,0.872604339262738
"PPIH",544.696458128076,-0.146449097864974,0.281165009723302,-0.520865302581912,0.602460607891985,0.872604339262738
"ZNF454",17.7075140521539,0.344897484373099,0.662220585471508,0.520819636145151,0.602492422762637,0.872604339262738
"MCMDC2",33.9640571330013,-0.285265768952813,0.546775980486688,-0.521723300096133,0.601862999334769,0.872604339262738
"SDR42E2",4.49553663844037,-0.64437250982333,1.23539759696974,-0.521591195744501,0.6019549946503,0.872604339262738
"BCL9L",2389.60052538935,-0.102519905609025,0.196772173393541,-0.521008147854255,0.60236109540399,0.872604339262738
"ZSCAN16",158.124634472276,-0.148120308029163,0.283825680040016,-0.521870706020259,0.601760355738205,0.872604339262738
"ZNF165",58.4039650137157,-0.219513026016588,0.420892902964749,-0.521541286323312,0.601989752407008,0.872604339262738
"DEPDC1",325.650962819627,-0.146891944302928,0.283204875794676,-0.518677314049581,0.603985784235827,0.873046924874274
"HSD17B6",283.019232865821,0.130612308797763,0.251466590703722,0.519402233243979,0.603480274306585,0.873046924874274
"ERMP1",789.114809971404,0.114724346513451,0.220967467728022,0.519191117556995,0.603627472567271,0.873046924874274
"POLRMT",1860.13854040324,-0.112858572875516,0.217517230555969,-0.518848886532125,0.603866123936982,0.873046924874274
"UQCC1",1169.91166900448,-0.102814369154992,0.198056723523543,-0.519115773127341,0.603680009609829,0.873046924874274
"EEF1D",3749.58872365998,-0.107102805901252,0.205989097627183,-0.519944051092919,0.603102571211604,0.873046924874274
"TRIP10",2008.50573626961,-0.101192445140665,0.195098226230351,-0.518674347255152,0.603987853469623,0.873046924874274
"AUNIP",45.1655100143003,0.249916983919419,0.480895280488231,0.519691072172075,0.603278910456076,0.873046924874274
"GRSF1",2795.54205912039,0.100094130119765,0.192674228954314,0.519499315829618,0.603412589880656,0.873046924874274
"VPS53",1486.54063589114,0.117132063206302,0.22554844179838,0.519321092499531,0.603536846954234,0.873046924874274
"SAP30BP",2139.0275027446,-0.0992375359541747,0.191216568121769,-0.518979798293312,0.603774828928275,0.873046924874274
"WNT4",82.7407956795578,0.296851393599785,0.572306675479375,0.518692872752421,0.603974932645052,0.873046924874274
"NUP35",324.604050262944,0.124856978833473,0.240693643450887,0.518738164595318,0.603943343842745,0.873046924874274
"TEX264",1103.90701946467,-0.113063646860417,0.217559593481074,-0.519690467569532,0.603279331922741,0.873046924874274
"ATXN2L",5634.83520113893,-0.113654722949137,0.21891950840522,-0.519162151318018,0.603647670241025,0.873046924874274
"ZNF223",28.3958440505157,0.279667963577201,0.538447224019099,0.519397168564993,0.603483805413444,0.873046924874274
"ZNF585A",279.137651623161,-0.134529764099515,0.259022205087053,-0.519375410514717,0.603498975286196,0.873046924874274
"HSPA1B",23082.6688223984,-0.492077698488123,0.948933143125749,-0.518558870087768,0.604068397168392,0.873080190040715
"DPM1",1096.4755576417,0.118246904437879,0.228232450007896,0.518098563257715,0.604389502626983,0.873229997612533
"PITPNM2",1135.33308684391,-0.11131116508379,0.214921514627922,-0.517915413338188,0.60451728748796,0.873229997612533
"RASSF7",960.835922931351,-0.14560398970084,0.281028645275789,-0.518110847945593,0.604380931956177,0.873229997612533
"KLHDC10",1020.04740770866,0.109800437259951,0.211996239729383,0.51793577754074,0.604503078655595,0.873229997612533
"PGK2",4.32364625057001,0.677661647863931,1.30813837013261,0.518035143174673,0.604433749849147,0.873229997612533
"XRCC6",8404.30196760756,0.105051591045857,0.202755114943149,0.518120546923379,0.604374165298923,0.873229997612533
"BRIX1",716.577693294445,0.12413856290288,0.239841885798078,0.517585001843223,0.604747848342219,0.873399661057712
"IGFLR1",149.784958371769,-0.180317703453615,0.348475273007106,-0.517447628055773,0.604843719258518,0.873399661057712
"ZBTB1",1759.54312757454,-0.123406255941455,0.23850435027923,-0.517417211874652,0.604864947134723,0.873399661057712
"TFF3",2647.92663389784,0.214637552842246,0.4147253074109,0.517541488322023,0.604778214978438,0.873399661057712
"PCDHGB3",5.94535567310118,0.563193823628132,1.08871321099336,0.51730227753392,0.604945164427267,0.873432386580554
"CCL8",109.649943123247,-0.192145658614583,0.371535649229543,-0.517166142772671,0.605040184515029,0.873486476426948
"LDLRAD2",63.1898702908725,0.230789530629073,0.446424699685793,0.516973032163116,0.605174984393688,0.873597979944697
"NBPF1",1924.99806150541,-0.113158334745236,0.218950947251079,-0.51682048498047,0.605281478693382,0.873668605730528
"KISS1R",12.2204215064784,0.409794486761511,0.79306740150971,0.516720881455237,0.605351017171087,0.873685880797757
"MRPL49",1058.52075194286,-0.109364462104248,0.21174837104175,-0.516483133098979,0.605517016312532,0.873759269711799
"RRM1",1844.66498776939,0.121489880384266,0.23522379231908,0.516486360442084,0.605514762801112,0.873759269711799
"HCRTR1",5.26958475234154,-0.654617565718907,1.26789763570322,-0.516301590353416,0.605643785656942,0.873763236370436
"EBPL",599.783008278642,-0.115893259920754,0.22444533491029,-0.516354059963314,0.605607145472318,0.873763236370436
"FBXW9",120.819152589439,0.183165481647652,0.35485714310988,0.51616681586972,0.605737904913132,0.873763236370436
"PDK1",809.938094927226,0.114935907372895,0.222715104604483,0.516066961767181,0.605807641874653,0.873763236370436
"TCF4",3010.07089474782,-0.100500210193219,0.194741545933951,-0.516069694893482,0.60580573304271,0.873763236370436
"FCHSD1",1424.35262142433,-0.118545847171666,0.229874108659362,-0.515698996563953,0.606064655576068,0.874050861258425
"SLC18A2",36.2266898127813,0.279988978603076,0.543157088045936,0.51548435022797,0.606214602738847,0.874184037548911
"ERCC8",177.451854284794,0.161711189417414,0.313876805163475,0.515205923971319,0.606409129856654,0.874298399648924
"GGT2",122.336416820069,0.167254270379299,0.324634097943251,0.51520857309492,0.60640727887104,0.874298399648924
"DGUOK",872.593852289206,-0.114171574688654,0.22170915440735,-0.51496103078759,0.606580251605014,0.874301814684767
"ARF6",4792.80946463778,0.094739192004916,0.18399952580433,0.514888240014619,0.6066311191023,0.874301814684767
"DDX23",3352.79427479274,0.095088843147273,0.184596054734799,0.515118501767998,0.606470214584854,0.874301814684767
"MYLPF",6.28012471850501,-0.571262299876885,1.10952132598619,-0.514872753229074,0.606641941791684,0.874301814684767
"CEACAM7",12909.3720067058,-0.4499802606602,0.874123659690681,-0.51477872229134,0.606707655642993,0.87431349178977
"ZNF154",440.872692744072,-0.178750147917641,0.347388853316313,-0.514553493041647,0.606865070829622,0.874457302972877
"RAB11FIP4",1315.578243704,-0.10903632151937,0.211941397186825,-0.514464483893415,0.606927285327104,0.874463921211823
"CC2D1A",1521.52476226229,-0.117165394725412,0.227847514009579,-0.514227224443126,0.607093135877844,0.874619843372144
"FBXL19",841.47471442664,0.103805776378475,0.201963007834521,0.5139841077408,0.607263101792025,0.874781664242598
"TDGF1",46.8816799244761,0.239625684172326,0.466516731378328,0.513648639062419,0.607497666996134,0.875036502879018
"DDX39A",3475.45025297489,-0.127483818865372,0.248428775409385,-0.513160436649468,0.607839098345068,0.875063665541943
"NCAPG2",813.717908396761,0.120517633471568,0.234821139058279,0.513231619414201,0.607789310330369,0.875063665541943
"FANCC",368.484131939922,-0.117463391839253,0.228916805174719,-0.513126992793736,0.607862490916128,0.875063665541943
"MBLAC2",250.121088810216,-0.139142317877414,0.271148232287802,-0.513159597993342,0.607839684944863,0.875063665541943
"WDR53",281.974220601777,-0.128573716287881,0.250522678723158,-0.51322186455607,0.607796133152809,0.875063665541943
"SPDYE6",479.161894984376,-0.12732117625302,0.248041233444771,-0.513306495395128,0.607736941098451,0.875063665541943
"URI1",1708.1585773627,-0.102580198013655,0.200174460708098,-0.512453974651847,0.608333324110576,0.875077395895933
"HOXA1",53.2772344015938,0.215802207848587,0.42104670386903,0.512537459302174,0.608274910699585,0.875077395895933
"ANP32E",2592.69641092394,-0.132481955913364,0.258316090594051,-0.512867609635522,0.608043932159554,0.875077395895933
"CHRNA6",5.60131263449824,0.592523322522411,1.15582002477756,0.512643240141513,0.608200900448332,0.875077395895933
"TIMM8B",813.388132557901,0.139523059488432,0.272232489109836,0.512514358387766,0.608291073938246,0.875077395895933
"MORF4L1",8031.9065550401,0.0950235751150139,0.18530737498179,0.512788954699464,0.608098956883526,0.875077395895933
"RNF103-CHMP3",4.83303777677978,0.628244608144502,1.2255354306412,0.512628678402065,0.608211088425715,0.875077395895933
"TUBGCP5",385.56012408952,-0.11719032201263,0.22853992189801,-0.512778341041564,0.608106382062328,0.875077395895933
"CSNK1E",1632.22898486727,-0.097476610856881,0.190338977876005,-0.512121121719911,0.608566242964042,0.875215774353262
"SMIM7",792.172431973295,-0.113208068710349,0.221050322810252,-0.512137088383835,0.608555069143606,0.875215774353262
"HAUS3",569.37425066067,-0.130804663659151,0.255443301983813,-0.512069264072699,0.608602534709408,0.875215774353262
"MKS1",327.938490985088,-0.121992962071991,0.238304672207168,-0.511920143831411,0.608706899496196,0.875282917069762
"H2BC15",91.6492637199219,0.174515982799765,0.341205782610228,0.511468420800831,0.609023095519954,0.875654618437786
"FABP7",6.64730437149756,-0.606946545290371,1.18736605022376,-0.511170540185135,0.609231645270984,0.875871490018231
"ACTR10",1470.72273447555,0.098230482322255,0.192238364392399,0.510982719982709,0.609363156747343,0.875977575712577
"SDC3",2441.81934234941,0.120686261304571,0.236306724796118,0.510718691601763,0.609548050439765,0.875994433094117
"GLOD5",12.0714729204688,0.485225425152878,0.950071134979362,0.510725362857612,0.60954337838822,0.875994433094117
"PPP1CB",5025.46343005198,0.120257117775599,0.235430097642132,0.510797552989156,0.609492822806049,0.875994433094117
"INAVA",955.858003117706,-0.223188359345294,0.437211075026888,-0.510481943604856,0.609713861437975,0.87614975487006
"LMF2",2938.43085941226,-0.102774964481193,0.201572757833305,-0.509865348799685,0.610145799477726,0.876218973642032
"VEZF1",1714.11679275502,0.110256845323929,0.216259331267151,0.509836244650761,0.610166190923102,0.876218973642032
"SLC45A3",435.690376403838,-0.11447301562663,0.224362868545523,-0.510213728183829,0.609901735462473,0.876218973642032
"ZYG11B",801.047012783099,0.104722336905323,0.205327684292602,0.510025412628181,0.610033658235881,0.876218973642032
"KCNH6",5.99561636017659,-0.549699696769667,1.07793461937293,-0.50995643603083,0.610081982343273,0.876218973642032
"MTLN",326.432947480192,0.132644157027379,0.259941175445472,0.510285285892323,0.609851609674611,0.876218973642032
"MFSD5",689.027678916857,0.108862093661562,0.213504576165742,0.509881781536395,0.610134286227022,0.876218973642032
"RPS17",366.665110046809,0.126461189385049,0.248172235014585,0.509570256227965,0.610352566287437,0.876403684925551
"PIN4",538.890589547804,-0.134582851944968,0.264212677488427,-0.509373180818937,0.610490671302241,0.876519056545205
"SLC25A11",1508.82685121844,0.107838183699571,0.211754984949706,0.50925924471239,0.61057052091037,0.876550773373926
"NIPAL3",875.060564816232,-0.103537031657194,0.203393706598131,-0.509047371174392,0.610719020126298,0.876598759803045
"NOSTRIN",444.784403318622,-0.141353490542288,0.277709826566291,-0.508997079037627,0.610754271537853,0.876598759803045
"SNAPC4",827.793526493403,-0.111138195011418,0.218361465279447,-0.508964321471234,0.610777232878057,0.876598759803045
"RNF187",1896.19259939584,-0.10222312692972,0.200916747709311,-0.508783504089055,0.610903983291013,0.876697763633514
"MRI1",726.591581513156,-0.149925178743923,0.295762066351754,-0.506911452821725,0.61221694938593,0.876740476461074
"IGSF9",298.210089170506,-0.290983997166034,0.573790360268482,-0.507125977212095,0.612066429065106,0.876740476461074
"TINF2",1859.94458833985,0.0965903014419374,0.18998097346554,0.508420920684764,0.611158184233576,0.876740476461074
"TSC2",3105.60335073954,-0.0983382111911245,0.194021388842981,-0.506842115591225,0.612265603122392,0.876740476461074
"PLA2G4A",283.502684549609,0.124983391209113,0.246670330817765,0.506681897230065,0.612378034428531,0.876740476461074
"THOC6",723.598985360995,-0.125199240477118,0.246526367499488,-0.507853345453518,0.611556195483505,0.876740476461074
"TAF8",887.521689832199,-0.121068278304363,0.238802277514123,-0.506981254804839,0.612167971261162,0.876740476461074
"MMAB",524.05953540004,0.123941220094076,0.243820368932211,0.508330049031037,0.611221900121068,0.876740476461074
"KIAA0319L",1778.45805639997,0.10006261207166,0.196764225865538,0.508540674157097,0.611074221964637,0.876740476461074
"RGS20",4.84114655365481,0.648804542260765,1.27635216009526,0.508327217632742,0.611223885441513,0.876740476461074
"REXO4",988.932047121479,-0.114562286296295,0.225480965617725,-0.508079633163011,0.611397497819299,0.876740476461074
"LRMDA",124.367660749815,-0.155619394574131,0.30658923339703,-0.507582712053705,0.611746017140427,0.876740476461074
"CHEK1",468.851436805036,-0.151668646547577,0.299328250822318,-0.506696732202562,0.612367623781699,0.876740476461074
"PITPNC1",1265.35080956589,-0.115690844510842,0.228313751070899,-0.50671868850736,0.612352215785193,0.876740476461074
"CFAP210",7.03265528464919,-0.550641391010087,1.08531745321581,-0.507355142385787,0.611905654176521,0.876740476461074
"RNF180",106.014991081772,-0.187394335661456,0.369455422106308,-0.507217716803558,0.612002065285793,0.876740476461074
